"","title","movieInfo","point","review"
"389","조선명탐정: 흡혈괴마의 비밀","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=165748&target=after","10","ㅋㅋ 재밌다 재밌다~ 담편 존비들 언제나오나연?ㅋㅋㅋ 주인공은 과연 결혼할 여자가 생기는지도 궁금하네ㅋㅋㅋ배꼽잡고 웃엇어여 ㅋㅋㅋ 근데 저 여배우는 정말 볼때마다 낯익네ㅎㅎㅎ "
"390","백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","10","미국이 광복때한짓을보면 충분히 가능한, 아니 높은확률로 발생할수있다고 여겨지는 창작물인데 그저~ 미군이 악역으로나오면 못참는 1등 미국시민들 존내많네 ㅋㅋㅋㅋ "
"391","스포트라이트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129072&target=after","10","악마가 어디에 있는지 알겠지? "
"392","맨 인 더 다크","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=144944&target=after","9","할배쪽 충분히 이해되긴하는데 저러면안되지 어쨋든 두쪽다 범죄인데 마지막 결말이 좀 어이가없네 ㅋㅋㅋ 이거 도둑질해라고 만든영화임? 도둑을 죽여야지 ㅉㅉ "
"393","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","1","역시 레드벨벳 좋아하는 언냐들 화력 엄청나구만ㅋㅋ "
"394","내가 잠들기 전에","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=103683&target=after","7","좋은 재료, 부족한 실력 "
"395","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","모두를 지키는 염주는 사랑입니다. "
"396","해리 포터와 불의 잔","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37883&target=after","10",""
"397","코코","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=151728&target=after","9","벼를 보니까 토를 할 것 같았다.기타 잘쳤다. "
"398","도어락","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171755&target=after","1","주인공이 발암 캐릭터.해야할 행동은 안하고 하지 말아야할 행동은 다 함.연기잘하는 공효진 데려다가 이렇게 찍은 감독이 문제 "
"399","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","ㅠ꾸역꾸역 참고 봄 진짜 너무하네 "
"400","파퍼씨네 펭귄들","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=82142&target=after","10","팽귄들이 귀여웠다.다른 사람도 봐야 할 것 같다. "
"401","인비저블맨","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189001&target=after","10","세상에 너무 재밌다.. 여주 연기 굳굳! 은근 반전도 있고 스릴 있고 완전 내 스타일 영화네ㅠㅠ 강추 "
"402","라이언 일병 구하기","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=18988&target=after","10","이 영화의 오점을 말하고 한다면. 이병을 일병으로 오역한 번역가의 무지일뿐. 그만큼 완벽한 영화다. 10점밖에 줄수 없어 슬프다 "
"403","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","연출좋고 재밌어요~~ "
"404","극비수사","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=122120&target=after","1","어디까지가 사실인가?? 겁난다. "
"405","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","이제 1ubd 간신히 넘었네 홧팅..ㅋㅋㅋ "
"406","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","대존잼... 시간가는줄 몰랐습니다. "
"407","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","1222455666 "
"408","오 마이 그랜파","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129331&target=after","10","새벽에 웃음 참으면서 봤네. ㅈㄹ 기발하다. "
"409","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190011&target=after","9","몬스터! 영화인데 몬스터가 잘 나와주면 된거 아닌가요 오랜만에 시원 시원한 액션 영화 잘 봤습니다. 스토리는 좀 그렇긴 한데 아주 산으로 가는 이야기는 아닙니다. "
"410","보헤미안 랩소디","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=156464&target=after","10","보헤미안랩소디는 내 생에 최고의 영화이다.이 영화는 말로 할수없다. 이 영화를 보면 모든 감정을 느낄수있다. 진짜 강추 "
"411","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10",""
"412","라라랜드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=134963&target=after","9","good good good "
"413","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","미션임파서블처럼  시리즈로 나왔으면  좋겠네요 ㅋ "
"414","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10",""
"415","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","2",""
"416","일라이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=70000&target=after","10","좋은데... 평론가 애들은 왜 저 모양인지... ???이상타..,.아주 잘만든 영화입니다 "
"417","시간을 달리는 소녀","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=63513&target=after","10","정말 감동을 주는 영화. 가슴아프지만 여운이 남는 영화. 일본을 안좋아하나 이 영화는 계속해서 다시 보고싶은 영화. "
"418","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","인생 영화입니다 꼭 보세요 "
"419","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10",""
"420","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10",""
"421","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","배주현 배우가 극중 소맥 말아먹는게 기가막히게 술맛을 부르네요~ 편안하게 잘 봤습니다~ "
"422","극한직업","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=167651&target=after","10","스토리나 연출이 식상하지 않고 뻔하지 않아서 너무 좋았음ㅜㅜ그리고 연기도 다 잘해서 캐릭터 한명한명 다 찰떡으로 어울렸고 합이 너무 잘 맞았음 "
"423","삼진그룹 영어토익반","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189141&target=after","1","말도 안되는 스토리에 뻔히 보이는 감동 포인트.와 처음 예고편 보고 재밌겠다 싶어서 보고 놀랐고, 평점이 9점대라는거에 또 놀랐다. 승리호도 정말 재미 없는데 이거 볼바엔 승리호가 낫겠더라.킬링타임용도 아님. 그냥 안보셔도 되요. "
"424","82년생 김지영","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179482&target=after","10",""
"425","새해전야","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190382&target=after","8","마음 따뜻해지는 영화 같네요^^! "
"426","레전드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129012&target=after","8","진짜 갱스터의 삶과 죽음, 선택의 기로 앞에서 갱스터도 사람인것을... "
"427","언노운 걸","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150372&target=after","10","아프고 따뜻한 영화였다 "
"428","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","우울하기도하고 오랜만에 너무 영화관에 가고 싶어서 아무 기대도 안하고 봤는데 혼자 질질짜면서 잘 봤네요 위로받고 오는 기분이였습니다 마음이 한결 편해졌어요 "
"429","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","하.,.,.,.,., "
"430","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","6","월에 IPTV로 보는것을 추천~~ "
"431","아이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194463&target=after","1","내용이랑 흐름이 부자연스러움ㅠ중간에 이해가 안되는 장면들이 많았음.. "
"432","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","1","신파..스토리..할말무 "
"433","그린랜드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=195983&target=after","7","처음엔 재밌다가 중간갈수록....미국도 신파영화가있구나 "
"434","신석기 블루스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=38923&target=after","10","별기대 없이 봤는데 시간 가는 줄 모르고 재미있게 봤습니다.^^ "
"435","댄저 클로즈 : 롱탄 대전투","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186122&target=after","8","재미있슴.전쟁영화의 명작중 하나입니다.핵소고지.블랙호크다운.람보.라이언일병구하기.퓨리 등등 다시봐도 좋을 그런 영화네요. "
"436","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","10",""
"437","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","2","너무 재미없더라구요ㅜㅜ 스펙터클하지도않고아이린 연기가 너무...ㅠㅠ너무 지루합니다 "
"438","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","하..내인생영화중 당연코 1위임 ㅠㅠㅠ "
"439","맨 온 렛지","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=79559&target=after","10","킬링타임용으로 꽤 볼만했어요. "
"440","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","당신은 빛입니다 렌고쿠 쿄쥬로 씨... "
"441","프리키 데스데이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197278&target=after","4","재미 드럽게 없고 남자끼리 키스 장면은 정말 오바이트 쏠려서 더이상 안봄. 그런장면을 왜 넣냐고 감독아 ㄷㅅ아 "
"442","블랙 호크 다운","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=33410&target=after","10","이놈의 헬조선에서는 언제 이런 대걸작 영화만드냐??? "
"443","세자매","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193328&target=after","10","두번은 보고싶지 않아요... 보는 내내 너무 힘들었어요... "
"444","리틀 포레스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154449&target=after","10","힐링 그자체인 영화 바쁜 일상에 좋은 게으름이 생기게 해주었다 내 최애영화가 되었다. "
"445","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","완전 재밌었다!!!! 굉장히 아깝고 슬프지만 너무너무 재밌었고 장면 하나하나 놓칠 것 없이 훌륭했다ㅠㅠ 근데 자꾸 생각나서 눙물나ㅜㅜㅜ 결과적으로는 명작♡ "
"446","공범자들","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=165461&target=after","10",""
"447","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","서로에게 힘을 받고 성장해가는 현지와 우람이를 보면서 흐뭇했습니다. 다만 중간중간에 이야기 흐름이 자연스럽지 않은 부분이 좀 있었습니다. 음악, 씬 중 굳이 넣어야 했을까? 싶었던 부분도 있었습니다. 이런 부분에서는 조금 실망했지만 현지 우람이의 대화와 문희정 앵커의 말, 큰 힘이 되었습니다. 영화 끝나고 나왔던 배주현 배우 OST도 듣기 좋더라고요. 기대 없이 가볍게 보기 좋았습니다. "
"448","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","6","그래픽은 잘 만들었네요 "
"449","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","뭔가 내삶이 어떤지 생각하게되는 영화.. "
"450","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","정말 미쳤다 안본눈 사고싶다음악도 완벽했음 "
"451","극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183772&target=after","10","유딩때부터 짱구 6기에 입문하여 지금 "
"452","무간도","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=36565&target=after","10","무간도별점 - 총 10점 "
"453","삼진그룹 영어토익반","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189141&target=after","1","삼진그룹 영어토익반별점 - 총 10점 "
"454","헌트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192146&target=after","10","헌트별점 - 총 10점 "
"455","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","소울별점 - 총 10점 "
"456","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8","소울별점 - 총 10점 "
"457","차인표","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194195&target=after","3","차인표별점 - 총 10점 "
"458","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","2","미션 파서블별점 - 총 10점 "
